Question ID,Model,Model Load Time (s),Prefill Time (ms),Decode Time (ms),Total Compute Time (ms),Latency (s),Input Tokens,Output Tokens,Total Tokens,Correct,Model Response,Ground Truth,Question,Avg GPU+CPU Power (W),Max GPU+CPU Power (W),Avg Board Power (W),Max GPU Temp (C),Total Energy (J),Energy per Input Token (J),Energy per Output Token (J),Energy per Total Token (J),RAM Used (MB),RAM Free (MB),Swap Used (MB),KV Active Tokens,KV Active Ratio,Prompt Cache Entries,Prompt Cache Size (MB),Prompt Cache Limit (MB)
361,Qwen2.5-VL-3B,,699.92,73.03,772.94,0.786,122,2,124,0,Yes,no,Is there a large commercial building?,5.24,5.52,11.99,58.6,8.39,0.0688,4.1974,0.0677,5672,1935,520,37,0.0011,0,0.000,0
362,Qwen2.5-VL-3B,,700.40,72.59,772.99,0.787,123,2,125,1,Yes,yes,Are there more buildings than water areas?,5.25,5.52,12.04,58.8,8.43,0.0685,4.2134,0.0674,5672,1935,520,38,0.0012,0,0.000,0
363,Qwen2.5-VL-3B,,699.06,72.59,771.64,0.786,123,2,125,1,Yes,yes,Are there more roads than grass areas?,5.20,5.44,12.09,58.5,8.47,0.0688,4.2330,0.0677,5665,1942,520,38,0.0012,0,0.000,0
364,Qwen2.5-VL-3B,,712.54,72.65,785.19,0.799,128,2,130,1,Yes,yes,Is there a building on the right of a  water area?,5.22,5.52,12.02,58.7,8.41,0.0657,4.2065,0.0647,5665,1942,520,129,0.0039,0,0.000,0
365,Qwen2.5-VL-3B,,700.41,211.66,912.07,0.926,124,4,128,0,100,9,What is the amount of rectangular water areas?,5.30,5.52,12.09,58.5,10.87,0.0877,2.7175,0.0849,5666,1941,520,129,0.0039,0,0.000,0
366,Qwen2.5-VL-3B,,700.31,73.02,773.33,0.787,121,2,123,1,No,no,Is there a square road?,4.90,5.12,11.65,58.3,8.16,0.0675,4.0812,0.0664,5666,1941,520,38,0.0012,0,0.000,0
367,Qwen2.5-VL-3B,,700.29,144.71,845.00,0.858,123,3,126,0,10,163,How many small residential buildings are there?,5.21,5.48,11.98,58.8,9.59,0.0779,3.1955,0.0761,5666,1941,520,126,0.0038,0,0.000,0
368,Qwen2.5-VL-3B,,700.99,72.95,773.94,0.788,124,2,126,1,Yes,yes,Are there more residential buildings than water areas?,5.12,5.48,11.92,58.5,8.33,0.0672,4.1654,0.0661,5667,1940,520,40,0.0012,0,0.000,0
369,Qwen2.5-VL-3B,,700.98,72.56,773.54,0.788,124,2,126,0,1,0,What is the number of large commercial buildings?,5.17,5.44,11.99,58.7,8.40,0.0677,4.2004,0.0667,5667,1940,520,39,0.0012,0,0.000,0
370,Qwen2.5-VL-3B,,711.96,72.74,784.70,0.799,128,2,130,1,No,no,Is the number of buildings equal to the number of grass areas?,5.19,5.52,12.07,58.5,8.46,0.0661,4.2287,0.0651,5667,1940,520,129,0.0039,0,0.000,0
371,Qwen2.5-VL-3B,,699.92,72.97,772.89,0.787,122,2,124,1,Yes,yes,Is there a small water area?,5.21,5.48,12.05,58.6,8.43,0.0691,4.2172,0.0680,5667,1940,520,37,0.0011,0,0.000,0
372,Qwen2.5-VL-3B,,700.21,211.56,911.77,0.926,124,4,128,0,100,3,What is the amount of large water areas?,5.28,5.48,12.10,58.7,10.89,0.0878,2.7225,0.0851,5666,1941,520,129,0.0039,0,0.000,0
373,Qwen2.5-VL-3B,,699.23,211.72,910.95,0.925,124,4,128,0,100,1,What is the amount of medium orchards?,4.96,5.40,11.69,58.8,10.53,0.0849,2.6325,0.0823,5666,1941,520,129,0.0039,0,0.000,0
374,Qwen2.5-VL-3B,,713.45,72.81,786.26,0.800,130,2,132,1,No,no,Is the number of commercial buildings equal to the number of square grass areas?,4.91,5.28,11.66,58.6,8.14,0.0626,4.0679,0.0616,5666,1941,520,131,0.0040,0,0.000,0
375,Qwen2.5-VL-3B,,712.00,72.84,784.84,0.799,127,2,129,0,Yes,no,Are there less residential buildings than water areas in the image?,5.21,5.44,11.95,58.7,8.37,0.0659,4.1826,0.0648,5665,1942,520,128,0.0039,0,0.000,0
376,Qwen2.5-VL-3B,,698.77,72.62,771.39,0.786,125,2,127,0,Yes,no,Are there less residential buildings than square water areas?,5.22,5.52,12.06,58.5,8.45,0.0676,4.2234,0.0665,5666,1941,520,40,0.0012,0,0.000,0
377,Qwen2.5-VL-3B,,699.44,72.63,772.07,0.786,122,2,124,0,Yes,no,Is a circular commercial building present?,5.22,5.52,12.09,58.8,8.47,0.0694,4.2342,0.0683,5666,1941,520,37,0.0011,0,0.000,0
378,Qwen2.5-VL-3B,,700.88,212.88,913.75,0.928,124,4,128,0,100,2,What is the amount of rectangular commercial buildings?,5.29,5.52,12.05,58.5,10.84,0.0874,2.7096,0.0847,5666,1941,520,129,0.0039,0,0.000,0
379,Qwen2.5-VL-3B,,700.58,72.73,773.31,0.787,122,2,124,0,Yes,no,Is a square commercial building present?,4.92,5.12,11.66,58.3,8.17,0.0669,4.0838,0.0659,5666,1941,520,39,0.0012,0,0.000,0
380,Qwen2.5-VL-3B,,700.35,211.68,912.03,0.926,124,4,128,0,100,14,What is the amount of small water areas?,5.23,5.48,12.04,58.8,10.84,0.0874,2.7091,0.0847,5666,1941,520,129,0.0039,0,0.000,0
381,Qwen2.5-VL-3B,,699.95,72.66,772.61,0.787,122,2,124,1,Yes,yes,Are there more buildings than forests?,4.94,5.32,11.71,58.8,8.17,0.0670,4.0854,0.0659,5666,1941,520,39,0.0012,0,0.000,0
382,Qwen2.5-VL-3B,,713.11,72.80,785.91,0.800,130,2,132,1,No,no,Is the number of small water areas equal to the number of commercial buildings?,5.15,5.36,12.01,58.5,8.41,0.0647,4.2048,0.0637,5667,1940,520,131,0.0040,0,0.000,0
383,Qwen2.5-VL-3B,,699.82,279.30,979.12,0.993,122,5,127,0,1000,26,How many small forests are there?,5.24,5.48,12.08,58.6,10.87,0.0891,2.1736,0.0856,5667,1940,520,129,0.0039,0,0.000,0
384,Qwen2.5-VL-3B,,711.62,72.75,784.36,0.798,127,2,129,0,Yes,no,Are there less grass areas than water areas in the image?,5.24,5.52,12.17,58.5,8.52,0.0671,4.2599,0.0660,5667,1940,520,128,0.0039,0,0.000,0
385,Qwen2.5-VL-3B,,700.15,73.15,773.30,0.788,125,2,127,0,Yes,no,Are there less commercial buildings than circular water areas?,5.24,5.52,12.06,58.9,8.44,0.0675,4.2194,0.0664,5667,1940,520,40,0.0012,0,0.000,0
386,Qwen2.5-VL-3B,,700.10,72.68,772.79,0.787,123,2,125,0,Yes,no,Are there less residential buildings than forests?,5.21,5.52,12.03,58.6,8.42,0.0685,4.2116,0.0674,5665,1942,520,38,0.0012,0,0.000,0
387,Qwen2.5-VL-3B,,713.57,72.84,786.42,0.800,130,2,132,0,0,164,What is the amount of residential buildings on the left of a  road?,5.22,5.52,12.06,58.7,8.45,0.0650,4.2262,0.0640,5665,1942,520,131,0.0040,0,0.000,0
388,Qwen2.5-VL-3B,,712.99,72.82,785.81,0.800,128,2,130,1,Yes,yes,Is a medium water area next to a  farmland present?,5.20,5.48,12.07,58.9,8.45,0.0660,4.2242,0.0650,5666,1941,520,129,0.0039,0,0.000,0
389,Qwen2.5-VL-3B,,701.01,73.02,774.03,0.788,124,2,126,1,Yes,yes,Are there more residential buildings than grass areas?,5.22,5.48,12.03,58.6,8.42,0.0679,4.2103,0.0668,5666,1941,520,39,0.0012,0,0.000,0
390,Qwen2.5-VL-3B,,678.86,72.77,751.63,0.766,123,2,125,0,Yes,no,Are there more residential buildings than roads?,5.26,5.52,12.07,58.7,8.46,0.0688,4.2294,0.0677,5666,1941,520,124,0.0038,0,0.000,0
391,Qwen2.5-VL-3B,,699.78,72.67,772.45,0.787,125,2,127,1,Yes,yes,Are there less square commercial buildings than grass areas?,5.14,5.52,11.88,58.5,8.31,0.0665,4.1560,0.0654,5667,1940,520,40,0.0012,0,0.000,0
392,Qwen2.5-VL-3B,,714.17,72.70,786.87,0.801,130,2,132,1,No,no,Is the number of water areas equal to the number of circular commercial buildings?,5.22,5.48,11.94,58.6,8.36,0.0643,4.1818,0.0634,5667,1940,520,131,0.0040,0,0.000,0
393,Qwen2.5-VL-3B,,700.73,72.75,773.48,0.788,123,2,125,0,Yes,no,Are there more commercial buildings than roads?,5.24,5.52,12.05,58.8,8.43,0.0686,4.2167,0.0675,5667,1940,520,38,0.0012,0,0.000,0
394,Qwen2.5-VL-3B,,712.76,73.37,786.13,0.801,129,2,131,1,No,no,Is the number of commercial buildings equal to the number of grass areas?,5.21,5.44,12.04,58.7,8.44,0.0654,4.2177,0.0644,5669,1938,520,130,0.0040,0,0.000,0
395,Qwen2.5-VL-3B,,701.65,73.08,774.73,0.789,123,2,125,0,1,118,What is the number of rectangular buildings?,5.23,5.52,12.03,58.8,8.42,0.0685,4.2124,0.0674,5669,1938,520,38,0.0012,0,0.000,0
396,Qwen2.5-VL-3B,,700.88,72.81,773.69,0.788,125,2,127,1,Yes,yes,Are there more residential buildings than circular water areas?,5.21,5.48,12.06,58.6,8.44,0.0675,4.2214,0.0665,5669,1938,520,40,0.0012,0,0.000,0
397,Qwen2.5-VL-3B,,712.34,74.07,786.41,0.801,128,2,130,1,No,no,Is the number of forests equal to the number of water areas?,5.23,5.48,12.07,58.7,8.45,0.0660,4.2246,0.0650,5669,1938,520,129,0.0039,0,0.000,0
398,Qwen2.5-VL-3B,,700.47,73.08,773.55,0.788,122,2,124,0,1,3,How many medium buildings are there?,5.19,5.48,12.09,58.6,8.47,0.0694,4.2332,0.0683,5669,1938,520,37,0.0011,0,0.000,0
399,Qwen2.5-VL-3B,,714.59,73.31,787.90,0.802,130,2,132,1,No,no,Is the number of square roads equal to the number of rectangular water areas?,5.21,5.52,12.04,58.8,8.44,0.0649,4.2216,0.0640,5669,1938,520,131,0.0040,0,0.000,0
400,Qwen2.5-VL-3B,,701.14,144.82,845.96,0.869,124,3,127,1,Rural,rural,Is it a rural or an urban area,5.22,5.52,11.98,58.9,9.58,0.0773,3.1931,0.0754,5669,1938,520,127,0.0039,0,0.000,0
401,Qwen2.5-VL-3B,,699.60,279.65,979.25,0.994,121,5,126,0,1000,14,How many roads are there?,5.19,5.44,11.99,58.5,10.78,0.0891,2.1564,0.0856,5669,1938,520,128,0.0039,0,0.000,0
402,Qwen2.5-VL-3B,,699.55,72.68,772.23,0.787,120,2,122,1,Yes,yes,Is there a forest?,5.22,5.36,12.16,58.6,8.52,0.0710,4.2621,0.0699,5670,1937,520,38,0.0012,0,0.000,0
403,Qwen2.5-VL-3B,,699.08,72.78,771.86,0.787,122,2,124,0,Yes,no,Is there a medium water area?,5.24,5.52,11.99,58.9,8.39,0.0688,4.1956,0.0677,5670,1937,520,37,0.0011,0,0.000,0
404,Qwen2.5-VL-3B,,700.63,73.10,773.73,0.788,123,2,125,0,2,1,What is the number of water areas?,5.25,5.52,12.01,58.9,8.41,0.0683,4.2026,0.0672,5670,1937,520,38,0.0012,0,0.000,0
405,Qwen2.5-VL-3B,,699.72,72.64,772.36,0.787,120,2,122,1,Yes,yes,Is a road present?,5.18,5.36,12.00,58.7,8.41,0.0700,4.2028,0.0689,5670,1937,520,35,0.0011,0,0.000,0
406,Qwen2.5-VL-3B,,699.73,144.02,843.75,0.859,122,3,125,0,10,1,How many orchards are there?,5.26,5.52,12.03,58.6,9.62,0.0788,3.2064,0.0770,5670,1937,520,125,0.0038,0,0.000,0
407,Qwen2.5-VL-3B,,700.74,72.80,773.54,0.788,124,2,126,1,Yes,yes,Is a water area present in the image?,5.14,5.44,11.98,58.7,8.37,0.0675,4.1867,0.0665,5670,1937,520,40,0.0012,0,0.000,0
408,Qwen2.5-VL-3B,,712.05,144.21,856.26,0.871,127,3,130,0,10,7,What is the number of farmlands in the image?,5.26,5.52,11.97,58.8,9.59,0.0755,3.1980,0.0738,5670,1937,520,130,0.0040,0,0.000,0
409,Qwen2.5-VL-3B,,699.65,73.11,772.76,0.787,121,2,123,1,Yes,yes,Is there a farmland?,5.13,5.48,11.88,58.9,8.31,0.0687,4.1542,0.0675,5670,1937,520,37,0.0011,0,0.000,0
410,Qwen2.5-VL-3B,,700.34,144.69,845.03,0.860,122,3,125,0,10,5,What is the number of forests?,5.26,5.48,12.05,58.6,9.64,0.0790,3.2122,0.0771,5670,1937,520,125,0.0038,0,0.000,0
411,Qwen2.5-VL-3B,,700.35,144.04,844.39,0.859,122,3,125,0,10,4,How many grass areas are there?,5.16,5.48,11.95,58.5,9.55,0.0783,3.1838,0.0764,5670,1937,520,125,0.0038,0,0.000,0
412,Qwen2.5-VL-3B,,699.44,73.13,772.57,0.787,121,2,123,1,Yes,yes,Is there a grass area?,5.11,5.44,11.89,58.9,8.31,0.0687,4.1570,0.0676,5670,1937,520,37,0.0011,0,0.000,0
413,Qwen2.5-VL-3B,,699.32,73.13,772.45,0.787,121,2,123,1,Yes,yes,Is there a nature reserve?,5.19,5.48,12.03,58.6,8.43,0.0697,4.2144,0.0685,5670,1937,520,36,0.0011,0,0.000,0
414,Qwen2.5-VL-3B,,701.58,73.18,774.76,0.790,128,2,130,0,Yes,no,Is there a water area on the left of a  road?,5.24,5.52,12.03,58.9,8.43,0.0658,4.2128,0.0648,5670,1937,520,43,0.0013,0,0.000,0
415,Qwen2.5-VL-3B,,700.35,73.27,773.62,0.789,122,2,124,1,Yes,yes,Are there less forests than roads?,5.21,5.48,12.04,58.9,8.43,0.0691,4.2164,0.0680,5670,1937,520,37,0.0011,0,0.000,0
416,Qwen2.5-VL-3B,,700.02,73.05,773.08,0.788,121,2,123,1,No,no,Is a square road present?,5.23,5.48,12.05,58.6,8.43,0.0697,4.2168,0.0686,5670,1937,520,36,0.0011,0,0.000,0
417,Qwen2.5-VL-3B,,699.67,73.16,772.84,0.788,121,2,123,0,Yes,no,Is a medium road present?,5.24,5.36,12.03,58.6,8.43,0.0697,4.2147,0.0685,5670,1937,520,36,0.0011,0,0.000,0
418,Qwen2.5-VL-3B,,700.69,73.09,773.78,0.789,125,2,127,1,Yes,yes,Is a rectangular farmland present in the image?,5.23,5.52,12.01,58.8,8.41,0.0673,4.2043,0.0662,5670,1937,520,40,0.0012,0,0.000,0
419,Qwen2.5-VL-3B,,700.47,144.98,845.44,0.860,122,3,125,0,10,2,How many medium forests are there?,5.26,5.52,12.04,58.9,9.63,0.0789,3.2096,0.0770,5670,1937,520,125,0.0038,0,0.000,0
420,Qwen2.5-VL-3B,,701.27,73.03,774.30,0.789,124,2,126,0,Yes,no,Are there more farmlands than roads?,5.07,5.28,11.88,58.6,8.33,0.0671,4.1629,0.0661,5670,1937,520,40,0.0012,0,0.000,0
421,Qwen2.5-VL-3B,,701.61,279.50,981.11,0.996,125,5,130,0,1000,0,What is the amount of circular farmlands?,5.23,5.44,12.06,59.0,10.85,0.0868,2.1697,0.0834,5670,1937,520,132,0.0040,0,0.000,0
422,Qwen2.5-VL-3B,,714.51,72.96,787.47,0.802,133,2,135,1,No,no,Is the number of farmlands equal to the number of water areas in the image?,5.27,5.48,12.23,58.8,9.79,0.0736,4.8956,0.0725,5670,1937,520,134,0.0041,0,0.000,0
423,Qwen2.5-VL-3B,,700.81,72.68,773.49,0.789,123,2,125,0,1,0,What is the amount of large roads?,4.75,5.12,11.37,58.7,7.97,0.0648,3.9861,0.0638,5670,1937,520,38,0.0012,0,0.000,0
424,Qwen2.5-VL-3B,,700.09,72.72,772.81,0.788,121,2,123,1,Yes,yes,Is a large forest present?,5.13,5.36,11.93,58.8,8.36,0.0691,4.1788,0.0679,5670,1937,520,36,0.0011,0,0.000,0
425,Qwen2.5-VL-3B,,699.84,73.27,773.11,0.788,123,2,125,0,Yes,no,Are there more water areas than forests?,5.21,5.48,12.07,58.7,8.45,0.0687,4.2259,0.0676,5670,1937,520,38,0.0012,0,0.000,0
426,Qwen2.5-VL-3B,,701.25,73.22,774.47,0.789,124,2,126,0,1,0,What is the number of medium water areas?,5.22,5.44,12.01,58.5,8.41,0.0678,4.2055,0.0668,5670,1937,520,39,0.0012,0,0.000,0
427,Qwen2.5-VL-3B,,699.46,73.27,772.73,0.788,121,2,123,1,Yes,yes,Is there a orchard?,5.21,5.52,11.98,58.7,8.39,0.0693,4.1927,0.0682,5670,1937,520,36,0.0011,0,0.000,0
428,Qwen2.5-VL-3B,,701.23,73.26,774.49,0.790,124,2,126,0,Yes,no,Are there less roads than rectangular grass areas?,5.21,5.48,11.99,58.8,8.40,0.0677,4.1976,0.0666,5670,1937,520,39,0.0012,0,0.000,0
429,Qwen2.5-VL-3B,,700.29,281.29,981.57,0.996,123,5,128,0,1000,2,What is the number of nature reserves?,5.24,5.52,12.09,58.8,10.88,0.0884,2.1756,0.0850,5670,1937,520,130,0.0040,0,0.000,0
430,Qwen2.5-VL-3B,,700.21,72.76,772.96,0.788,122,2,124,0,Yes,no,Is a square farmland present?,5.23,5.48,12.19,58.8,8.54,0.0700,4.2684,0.0688,5670,1937,520,40,0.0012,0,0.000,0
431,Qwen2.5-VL-3B,,699.93,144.08,844.01,0.859,123,3,126,0,10,0,What is the amount of rectangular roads?,5.25,5.52,12.06,58.6,9.65,0.0784,3.2156,0.0766,5670,1937,520,126,0.0038,0,0.000,0
432,Qwen2.5-VL-3B,,700.16,72.72,772.88,0.788,123,2,125,0,Yes,no,Are there more grass areas than roads?,5.10,5.28,11.95,58.8,8.37,0.0681,4.1858,0.0670,5670,1937,520,39,0.0012,0,0.000,0
433,Qwen2.5-VL-3B,,712.88,73.26,786.14,0.801,132,2,134,0,Yes,no,Are there less roads at the bottom of the  water area than farmlands?,5.26,5.48,12.00,58.9,9.60,0.0727,4.8007,0.0717,5670,1937,520,133,0.0041,0,0.000,0
434,Qwen2.5-VL-3B,,699.87,72.73,772.60,0.786,123,2,125,1,Yes,yes,Are there more roads than nature reserves?,4.83,5.28,11.43,58.9,7.99,0.0650,3.9947,0.0639,5671,1936,520,38,0.0012,0,0.000,0
435,Qwen2.5-VL-3B,,700.38,73.17,773.54,0.789,122,2,124,0,Yes,no,Is a small water area present?,5.14,5.40,11.94,58.7,8.37,0.0686,4.1838,0.0675,5671,1936,520,37,0.0011,0,0.000,0
436,Qwen2.5-VL-3B,,700.89,73.13,774.03,0.789,123,2,125,0,Yes,no,Are there more water areas than roads?,5.21,5.48,12.03,58.8,8.43,0.0685,4.2157,0.0675,5671,1936,520,38,0.0012,0,0.000,0
437,Qwen2.5-VL-3B,,700.67,73.16,773.83,0.789,124,2,126,0,Yes,no,Are there less roads than farmlands?,5.22,5.48,12.04,58.7,8.43,0.0679,4.2126,0.0669,5671,1936,520,39,0.0012,0,0.000,0
438,Qwen2.5-VL-3B,,700.56,73.10,773.66,0.789,126,2,128,0,Yes,no,Are there less medium grass areas than small water areas?,5.22,5.52,12.01,58.9,8.41,0.0668,4.2063,0.0657,5671,1936,520,41,0.0013,0,0.000,0
439,Qwen2.5-VL-3B,,700.97,73.14,774.11,0.789,126,2,128,0,Yes,no,Are there more small farmlands than water areas?,5.21,5.32,12.04,58.6,8.45,0.0670,4.2226,0.0660,5671,1936,520,41,0.0013,0,0.000,0
440,Qwen2.5-VL-3B,,700.27,73.22,773.50,0.788,121,2,123,0,Yes,no,Is a rectangular road present?,5.20,5.48,12.04,58.9,8.43,0.0697,4.2166,0.0686,5671,1936,520,36,0.0011,0,0.000,0
441,Qwen2.5-VL-3B,,700.20,73.11,773.30,0.788,121,2,123,0,Yes,no,Is there a circular road?,5.22,5.48,12.06,58.8,8.44,0.0697,4.2192,0.0686,5671,1936,520,36,0.0011,0,0.000,0
442,Qwen2.5-VL-3B,,699.65,72.71,772.37,0.788,122,2,124,1,Yes,yes,Is a large water area present?,5.18,5.40,12.05,58.6,8.44,0.0692,4.2213,0.0681,5671,1936,520,37,0.0011,0,0.000,0
443,Qwen2.5-VL-3B,,699.76,143.95,843.71,0.859,123,3,126,0,10,0,How many small water areas are there?,5.25,5.48,12.05,58.7,9.64,0.0784,3.2137,0.0765,5671,1936,520,126,0.0038,0,0.000,0
444,Qwen2.5-VL-3B,,701.00,73.11,774.11,0.789,122,2,124,0,Yes,no,Is a rectangular water area present?,5.13,5.44,11.99,58.9,8.38,0.0687,4.1905,0.0676,5671,1936,520,38,0.0012,0,0.000,0
445,Qwen2.5-VL-3B,,701.41,73.10,774.51,0.790,124,2,126,1,Yes,yes,Are there more nature reserves than water areas?,5.18,5.36,11.99,58.8,8.40,0.0677,4.1998,0.0667,5671,1936,520,39,0.0012,0,0.000,0
446,Qwen2.5-VL-3B,,700.58,72.72,773.30,0.788,123,2,125,1,Yes,yes,Are there more roads than small forests?,5.20,5.48,11.98,58.9,8.38,0.0682,4.1918,0.0671,5671,1936,520,38,0.0012,0,0.000,0
447,Qwen2.5-VL-3B,,698.76,72.70,771.46,0.786,124,2,126,1,Yes,yes,Are there more roads than farmlands?,5.25,5.52,12.02,58.7,8.41,0.0678,4.2065,0.0668,5671,1936,520,39,0.0012,0,0.000,0
448,Qwen2.5-VL-3B,,699.87,72.63,772.49,0.787,123,2,125,1,1,1,What is the number of rectangular forests?,5.19,5.44,12.09,58.8,8.47,0.0688,4.2332,0.0677,5671,1936,520,38,0.0012,0,0.000,0
449,Qwen2.5-VL-3B,,713.33,73.26,786.59,0.802,128,2,130,1,No,no,Is the number of water areas equal to the number of roads?,5.23,5.48,12.04,58.8,9.64,0.0753,4.8201,0.0742,5671,1936,520,129,0.0039,0,0.000,0
450,Qwen2.5-VL-3B,,700.02,73.11,773.13,0.788,122,2,124,0,Yes,no,Is a circular water area present?,4.82,5.28,11.49,58.8,8.03,0.0658,4.0146,0.0648,5671,1936,520,37,0.0011,0,0.000,0
451,Qwen2.5-VL-3B,,700.72,72.72,773.44,0.789,123,2,125,1,Yes,yes,Are there less water areas than roads?,5.13,5.40,12.00,58.8,8.41,0.0684,4.2044,0.0673,5671,1936,520,38,0.0012,0,0.000,0
452,Qwen2.5-VL-3B,,712.64,144.19,856.82,0.872,127,3,130,0,10,0,How many medium farmlands are there in the image?,5.26,5.52,11.99,58.8,9.59,0.0755,3.1964,0.0738,5671,1936,520,130,0.0040,0,0.000,0
453,Qwen2.5-VL-3B,,701.06,72.85,773.91,0.789,124,2,126,1,Yes,yes,Are there less farmlands than roads?,5.12,5.44,11.98,58.7,8.37,0.0675,4.1867,0.0665,5671,1936,520,40,0.0012,0,0.000,0
454,Qwen2.5-VL-3B,,700.43,73.21,773.65,0.789,125,2,127,0,Yes,no,Are there more water areas than farmlands?,5.18,5.44,12.03,58.7,8.43,0.0674,4.2132,0.0663,5671,1936,520,40,0.0012,0,0.000,0
455,Qwen2.5-VL-3B,,700.83,73.13,773.96,0.789,123,2,125,0,1,0,How many rectangular water areas are there?,5.23,5.48,12.04,58.8,8.43,0.0686,4.2172,0.0675,5671,1936,520,38,0.0012,0,0.000,0
456,Qwen2.5-VL-3B,,714.03,72.87,786.90,0.802,130,2,132,1,No,no,Is the number of water areas equal to the number of medium nature reserves?,5.26,5.52,12.07,58.9,9.67,0.0744,4.8335,0.0732,5671,1936,520,131,0.0040,0,0.000,0
457,Qwen2.5-VL-3B,,711.95,73.23,785.18,0.799,128,2,130,0,Yes,no,Is there a road on the right of the  water area?,4.87,5.32,11.44,58.8,8.02,0.0626,4.0095,0.0617,5671,1936,520,129,0.0039,0,0.000,0
458,Qwen2.5-VL-3B,,700.32,73.66,773.97,0.789,123,2,125,0,Yes,no,Are there less roads than water areas?,5.16,5.40,11.94,58.5,8.37,0.0680,4.1838,0.0669,5670,1937,520,38,0.0012,0,0.000,0
459,Qwen2.5-VL-3B,,700.36,73.12,773.49,0.789,122,2,124,0,Yes,no,Is there a small nature reserve?,5.22,5.48,12.07,58.9,8.45,0.0693,4.2257,0.0682,5670,1937,520,37,0.0011,0,0.000,0
460,Qwen2.5-VL-3B,,701.96,281.36,983.32,0.998,124,5,129,0,1000,4,What is the amount of large grass areas?,5.29,5.52,12.07,58.8,10.86,0.0876,2.1719,0.0842,5670,1937,519,131,0.0040,0,0.000,0
461,Qwen2.5-VL-3B,,700.63,72.68,773.31,0.788,123,2,125,1,Yes,yes,Are there less water areas than forests?,5.21,5.52,12.21,58.6,8.55,0.0695,4.2744,0.0684,5670,1937,519,41,0.0013,0,0.000,0
462,Qwen2.5-VL-3B,,699.56,72.70,772.26,0.787,122,2,124,1,Yes,yes,Are there more roads than forests?,5.22,5.52,12.07,58.9,8.46,0.0693,4.2280,0.0682,5670,1937,519,37,0.0011,0,0.000,0
463,Qwen2.5-VL-3B,,699.86,72.76,772.62,0.788,124,2,126,1,Yes,yes,Are there more water areas than medium roads?,5.23,5.48,11.97,58.7,8.38,0.0676,4.1897,0.0665,5670,1937,519,39,0.0012,0,0.000,0
464,Qwen2.5-VL-3B,,701.01,213.26,914.27,0.929,122,4,126,0,100,0,How many square roads are there?,5.25,5.48,12.08,58.8,10.86,0.0891,2.7162,0.0862,5671,1936,519,127,0.0039,0,0.000,0
465,Qwen2.5-VL-3B,,713.80,73.27,787.07,0.802,130,2,132,1,No,no,Is the number of water areas equal to the number of farmlands?,4.95,5.48,11.76,58.7,8.21,0.0632,4.1072,0.0622,5671,1936,519,131,0.0040,0,0.000,0
466,Qwen2.5-VL-3B,,712.47,73.43,785.90,0.801,131,2,133,0,Yes,no,Is the number of roads equal to the number of water areas in the image?,5.18,5.40,11.90,58.8,8.34,0.0637,4.1713,0.0627,5671,1936,519,132,0.0040,0,0.000,0
467,Qwen2.5-VL-3B,,700.69,73.14,773.83,0.789,125,2,127,0,Yes,no,Are there less roads than circular farmlands?,5.21,5.48,11.99,58.6,8.39,0.0672,4.1969,0.0661,5671,1936,519,40,0.0012,0,0.000,0
468,Qwen2.5-VL-3B,,712.24,73.34,785.58,0.800,126,2,128,1,Yes,yes,Is a water area next to a  road present?,5.19,5.44,12.01,58.7,8.41,0.0667,4.2038,0.0657,5671,1936,519,127,0.0039,0,0.000,0
469,Qwen2.5-VL-3B,,702.30,73.36,775.66,0.790,125,2,127,0,Yes,no,Is there a circular grass area in the image?,5.21,5.48,12.02,58.7,8.42,0.0673,4.2087,0.0663,5671,1936,519,40,0.0012,0,0.000,0
470,Qwen2.5-VL-3B,,712.78,73.41,786.19,0.801,126,2,128,0,No,yes,Are there more forests than water areas in the image?,5.24,5.56,12.05,58.8,8.44,0.0670,4.2213,0.0660,5671,1936,519,127,0.0039,0,0.000,0
471,Qwen2.5-VL-3B,,712.36,73.38,785.74,0.801,126,2,128,1,Yes,yes,Is a road next to a  farmland present?,5.24,5.52,12.00,58.9,8.40,0.0667,4.2007,0.0656,5671,1936,519,127,0.0039,0,0.000,0
472,Qwen2.5-VL-3B,,700.62,73.21,773.82,0.789,123,2,125,0,1,0,How many square water areas are there?,5.30,5.56,12.10,58.7,8.47,0.0689,4.2363,0.0678,5667,1940,519,38,0.0012,0,0.000,0
473,Qwen2.5-VL-3B,,701.07,73.10,774.17,0.789,122,2,124,1,Yes,yes,Is a large grass area present?,5.22,5.52,12.07,58.5,8.45,0.0693,4.2274,0.0682,5669,1938,519,37,0.0011,0,0.000,0
474,Qwen2.5-VL-3B,,700.95,73.34,774.29,0.789,125,2,127,0,Yes,no,Are there less farmlands than water areas?,5.23,5.52,12.04,58.7,8.43,0.0674,4.2146,0.0664,5669,1938,519,40,0.0012,0,0.000,0
475,Qwen2.5-VL-3B,,700.02,73.09,773.11,0.788,122,2,124,0,Yes,no,Is a square orchard present?,5.21,5.48,12.05,58.9,8.43,0.0691,4.2165,0.0680,5669,1938,519,37,0.0011,0,0.000,0
476,Qwen2.5-VL-3B,,701.38,72.72,774.10,0.789,124,2,126,0,Yes,no,Are there more circular roads than water areas?,5.19,5.48,11.98,58.6,8.39,0.0677,4.1946,0.0666,5669,1938,519,39,0.0012,0,0.000,0
