Question ID,Model,Model Load Time (s),Prefill Time (ms),Decode Time (ms),Total Compute Time (ms),Latency (s),Input Tokens,Output Tokens,Total Tokens,Correct,Model Response,Ground Truth,Question,Avg GPU+CPU Power (W),Max GPU+CPU Power (W),Avg Board Power (W),Max GPU Temp (C),Total Energy (J),Energy per Input Token (J),Energy per Output Token (J),Energy per Total Token (J),RAM Used (MB),RAM Free (MB),Swap Used (MB),KV Active Tokens,KV Active Ratio,Prompt Cache Entries,Prompt Cache Size (MB),Prompt Cache Limit (MB)
363,Qwen2.5-VL-3B,,106.32,72.95,179.27,0.193,123,2,125,0,No,yes,Are there more roads than grass areas?,3.92,4.11,10.03,55.0,1.00,0.0082,0.5022,0.0080,5580,2027,528,124,0.0038,0,0.000,0
364,Qwen2.5-VL-3B,,118.55,72.97,191.52,0.206,128,2,130,0,No,yes,Is there a building on the right of a  water area?,4.02,4.15,10.33,55.4,2.06,0.0161,1.0320,0.0159,5580,2027,528,129,0.0039,0,0.000,0
365,Qwen2.5-VL-3B,,117.45,72.96,190.41,0.205,124,2,126,0,0,9,What is the amount of rectangular water areas?,3.85,4.03,10.02,55.3,1.99,0.0160,0.9939,0.0158,5580,2027,528,125,0.0038,0,0.000,0
366,Qwen2.5-VL-3B,,106.73,72.97,179.71,0.194,121,2,123,1,No,no,Is there a square road?,3.62,3.80,9.72,54.8,0.97,0.0080,0.4867,0.0079,5580,2027,528,122,0.0037,0,0.000,0
367,Qwen2.5-VL-3B,,117.16,73.00,190.16,0.204,123,2,125,0,0,163,How many small residential buildings are there?,3.82,3.99,10.06,55.7,2.01,0.0163,1.0052,0.0161,5580,2027,528,124,0.0038,0,0.000,0
368,Qwen2.5-VL-3B,,117.42,72.94,190.36,0.205,124,2,126,1,Yes,yes,Are there more residential buildings than water areas?,3.76,3.96,9.88,55.6,1.96,0.0158,0.9793,0.0155,5580,2027,528,125,0.0038,0,0.000,0
369,Qwen2.5-VL-3B,,117.45,72.98,190.43,0.205,124,2,126,0,1,0,What is the number of large commercial buildings?,3.64,3.80,9.68,55.6,1.92,0.0155,0.9595,0.0152,5580,2027,528,125,0.0038,0,0.000,0
370,Qwen2.5-VL-3B,,118.61,72.96,191.57,0.206,128,2,130,1,No,no,Is the number of buildings equal to the number of grass areas?,3.56,3.68,9.56,55.2,1.90,0.0148,0.9476,0.0146,5581,2026,528,129,0.0039,0,0.000,0
371,Qwen2.5-VL-3B,,106.71,72.97,179.69,0.194,122,2,124,1,Yes,yes,Is there a small water area?,3.48,3.64,9.48,55.0,0.95,0.0078,0.4748,0.0077,5581,2026,528,123,0.0038,0,0.000,0
372,Qwen2.5-VL-3B,,117.49,72.96,190.44,0.205,124,2,126,0,0,3,What is the amount of large water areas?,3.77,3.96,9.89,55.3,1.98,0.0159,0.9883,0.0157,5581,2026,528,125,0.0038,0,0.000,0
373,Qwen2.5-VL-3B,,106.13,144.68,250.81,0.265,124,3,127,0,10,1,What is the amount of medium orchards?,3.72,3.92,9.79,55.4,1.94,0.0156,0.6463,0.0153,5581,2026,528,127,0.0039,0,0.000,0
374,Qwen2.5-VL-3B,,133.15,73.01,206.16,0.220,130,2,132,1,No,no,Is the number of commercial buildings equal to the number of square grass areas?,4.03,4.11,10.34,55.7,2.06,0.0158,1.0296,0.0156,5581,2026,528,131,0.0040,0,0.000,0
375,Qwen2.5-VL-3B,,118.27,72.96,191.22,0.205,127,2,129,1,No,no,Are there less residential buildings than water areas in the image?,3.95,4.11,10.14,55.7,2.01,0.0159,1.0067,0.0156,5581,2026,528,128,0.0039,0,0.000,0
376,Qwen2.5-VL-3B,,106.13,73.02,179.15,0.193,125,2,127,1,No,no,Are there less residential buildings than square water areas?,3.68,3.84,9.70,54.9,0.97,0.0078,0.4857,0.0076,5581,2026,528,126,0.0038,0,0.000,0
377,Qwen2.5-VL-3B,,116.86,72.99,189.85,0.204,122,2,124,1,No,no,Is a circular commercial building present?,3.90,4.07,10.12,55.7,2.02,0.0166,1.0101,0.0163,5581,2026,528,123,0.0038,0,0.000,0
378,Qwen2.5-VL-3B,,117.40,73.03,190.43,0.205,124,2,126,0,1,2,What is the amount of rectangular commercial buildings?,3.78,3.92,9.89,55.4,1.96,0.0158,0.9814,0.0156,5581,2026,528,125,0.0038,0,0.000,0
379,Qwen2.5-VL-3B,,116.82,72.98,189.80,0.204,122,2,124,0,Yes,no,Is a square commercial building present?,3.65,3.76,9.71,55.3,1.93,0.0158,0.9635,0.0155,5581,2026,528,123,0.0038,0,0.000,0
380,Qwen2.5-VL-3B,,117.45,73.01,190.46,0.205,124,2,126,0,1,14,What is the amount of small water areas?,3.57,3.72,9.58,55.3,1.90,0.0153,0.9506,0.0151,5581,2026,528,125,0.0038,0,0.000,0
381,Qwen2.5-VL-3B,,116.90,73.00,189.90,0.204,122,2,124,0,No,yes,Are there more buildings than forests?,3.57,3.72,9.51,55.3,1.89,0.0155,0.9436,0.0152,5581,2026,528,123,0.0038,0,0.000,0
382,Qwen2.5-VL-3B,,133.11,73.01,206.12,0.220,130,2,132,1,No,no,Is the number of small water areas equal to the number of commercial buildings?,3.55,3.68,9.50,55.3,1.89,0.0145,0.9436,0.0143,5581,2026,528,131,0.0040,0,0.000,0
383,Qwen2.5-VL-3B,,116.84,73.07,189.91,0.204,122,2,124,0,1,26,How many small forests are there?,3.65,3.80,9.73,55.4,1.93,0.0158,0.9664,0.0156,5581,2026,528,123,0.0038,0,0.000,0
384,Qwen2.5-VL-3B,,118.26,73.08,191.34,0.205,127,2,129,1,No,no,Are there less grass areas than water areas in the image?,3.59,3.76,9.60,55.5,1.91,0.0150,0.9535,0.0148,5581,2026,528,128,0.0039,0,0.000,0
385,Qwen2.5-VL-3B,,116.88,73.03,189.91,0.204,125,2,127,1,No,no,Are there less commercial buildings than circular water areas?,3.55,3.72,9.62,55.4,1.91,0.0153,0.9555,0.0150,5581,2026,528,126,0.0038,0,0.000,0
386,Qwen2.5-VL-3B,,106.45,73.05,179.50,0.194,123,2,125,0,Yes,no,Are there less residential buildings than forests?,3.42,3.52,9.44,55.2,0.95,0.0077,0.4728,0.0076,5581,2026,528,124,0.0038,0,0.000,0
387,Qwen2.5-VL-3B,,133.14,73.01,206.14,0.219,130,2,132,0,1,164,What is the amount of residential buildings on the left of a  road?,3.80,3.96,10.05,55.7,2.01,0.0154,1.0042,0.0152,5581,2026,528,131,0.0040,0,0.000,0
388,Qwen2.5-VL-3B,,118.67,73.07,191.75,0.206,128,2,130,1,Yes,yes,Is a medium water area next to a  farmland present?,3.86,3.96,10.13,55.4,2.01,0.0157,1.0061,0.0155,5581,2026,528,129,0.0039,0,0.000,0
389,Qwen2.5-VL-3B,,117.44,73.06,190.50,0.205,124,2,126,0,No,yes,Are there more residential buildings than grass areas?,3.66,3.80,9.79,55.3,1.94,0.0157,0.9724,0.0154,5581,2026,528,125,0.0038,0,0.000,0
390,Qwen2.5-VL-3B,,105.51,73.08,178.59,0.193,123,2,125,1,No,no,Are there more residential buildings than roads?,3.48,3.60,9.52,55.0,0.95,0.0078,0.4768,0.0076,5581,2026,528,124,0.0038,0,0.000,0
391,Qwen2.5-VL-3B,,117.23,73.03,190.26,0.205,125,2,127,1,Yes,yes,Are there less square commercial buildings than grass areas?,3.86,4.03,10.04,55.6,2.00,0.0160,1.0022,0.0158,5581,2026,528,126,0.0038,0,0.000,0
392,Qwen2.5-VL-3B,,133.05,72.99,206.04,0.220,130,2,132,1,No,no,Is the number of water areas equal to the number of circular commercial buildings?,3.74,3.84,9.83,55.6,1.95,0.0150,0.9763,0.0148,5581,2026,528,131,0.0040,0,0.000,0
393,Qwen2.5-VL-3B,,117.18,73.02,190.19,0.204,123,2,125,1,No,no,Are there more commercial buildings than roads?,3.76,3.92,9.88,55.6,1.96,0.0160,0.9823,0.0157,5581,2026,528,124,0.0038,0,0.000,0
394,Qwen2.5-VL-3B,,118.84,72.96,191.80,0.206,129,2,131,1,No,no,Is the number of commercial buildings equal to the number of grass areas?,3.64,3.80,9.65,55.6,1.92,0.0149,0.9595,0.0146,5581,2026,528,130,0.0040,0,0.000,0
395,Qwen2.5-VL-3B,,117.28,72.92,190.20,0.203,123,2,125,0,1,118,What is the number of rectangular buildings?,3.57,3.76,9.60,55.5,1.91,0.0155,0.9545,0.0153,5581,2026,528,124,0.0038,0,0.000,0
396,Qwen2.5-VL-3B,,117.74,72.96,190.69,0.205,125,2,127,0,No,yes,Are there more residential buildings than circular water areas?,3.56,3.72,9.55,55.5,1.90,0.0152,0.9486,0.0149,5581,2026,528,126,0.0038,0,0.000,0
397,Qwen2.5-VL-3B,,118.62,73.01,191.63,0.206,128,2,130,1,No,no,Is the number of forests equal to the number of water areas?,3.52,3.72,9.54,55.4,1.90,0.0148,0.9475,0.0146,5581,2026,528,129,0.0039,0,0.000,0
398,Qwen2.5-VL-3B,,116.90,73.05,189.95,0.204,122,2,124,0,1,3,How many medium buildings are there?,3.52,3.72,9.48,55.3,1.89,0.0155,0.9426,0.0152,5581,2026,528,123,0.0038,0,0.000,0
399,Qwen2.5-VL-3B,,133.07,73.01,206.07,0.220,130,2,132,1,No,no,Is the number of square roads equal to the number of rectangular water areas?,3.55,3.72,9.42,55.2,1.87,0.0144,0.9366,0.0142,5581,2026,528,131,0.0040,0,0.000,0
400,Qwen2.5-VL-3B,,593.15,144.23,737.38,0.760,124,3,127,1,Rural,rural,Is it a rural or an urban area,4.15,4.66,10.48,55.9,7.34,0.0592,2.4481,0.0578,5581,2026,528,127,0.0039,0,0.000,0
401,Qwen2.5-VL-3B,,106.70,72.56,179.26,0.194,121,2,123,0,1,14,How many roads are there?,4.54,4.66,11.21,55.6,1.12,0.0093,0.5613,0.0091,5581,2026,528,122,0.0037,0,0.000,0
402,Qwen2.5-VL-3B,,106.43,72.57,179.00,0.194,120,2,122,1,Yes,yes,Is there a forest?,4.42,4.42,11.05,55.3,1.11,0.0092,0.5534,0.0091,5581,2026,528,121,0.0037,0,0.000,0
403,Qwen2.5-VL-3B,,106.06,72.54,178.60,0.194,122,2,124,0,Yes,no,Is there a medium water area?,4.40,4.46,10.97,55.5,1.10,0.0090,0.5494,0.0089,5581,2026,528,123,0.0038,0,0.000,0
404,Qwen2.5-VL-3B,,117.18,73.01,190.19,0.205,123,2,125,1,1,1,What is the number of water areas?,4.38,4.46,11.01,55.7,2.20,0.0179,1.1008,0.0176,5581,2026,528,124,0.0038,0,0.000,0
405,Qwen2.5-VL-3B,,106.36,73.01,179.37,0.194,120,2,122,1,Yes,yes,Is a road present?,3.88,3.88,10.08,55.4,1.01,0.0084,0.5046,0.0083,5581,2026,528,121,0.0037,0,0.000,0
406,Qwen2.5-VL-3B,,116.85,73.05,189.91,0.205,122,2,124,1,1,1,How many orchards are there?,4.15,4.26,10.57,55.6,2.11,0.0173,1.0540,0.0170,5581,2026,528,123,0.0038,0,0.000,0
407,Qwen2.5-VL-3B,,117.41,73.01,190.42,0.205,124,2,126,1,Yes,yes,Is a water area present in the image?,3.82,4.07,10.02,55.5,2.00,0.0161,0.9987,0.0159,5581,2026,528,125,0.0038,0,0.000,0
408,Qwen2.5-VL-3B,,118.28,144.73,263.00,0.278,127,3,130,0,10,7,What is the number of farmlands in the image?,3.68,3.92,9.79,55.5,1.95,0.0154,0.6503,0.0150,5581,2026,528,130,0.0040,0,0.000,0
409,Qwen2.5-VL-3B,,106.73,72.96,179.69,0.194,121,2,123,1,Yes,yes,Is there a farmland?,3.99,4.03,10.35,55.4,1.04,0.0086,0.5181,0.0084,5581,2026,528,122,0.0037,0,0.000,0
410,Qwen2.5-VL-3B,,116.84,72.94,189.78,0.204,122,2,124,0,1,5,What is the number of forests?,4.19,4.30,10.70,55.6,2.13,0.0175,1.0660,0.0172,5581,2026,528,123,0.0038,0,0.000,0
411,Qwen2.5-VL-3B,,116.86,144.63,261.49,0.276,122,3,125,0,10,4,How many grass areas are there?,3.84,4.03,10.09,55.7,2.01,0.0165,0.6696,0.0161,5581,2026,528,125,0.0038,0,0.000,0
412,Qwen2.5-VL-3B,,106.69,73.06,179.75,0.194,121,2,123,1,Yes,yes,Is there a grass area?,4.11,4.18,10.52,55.7,1.05,0.0087,0.5266,0.0086,5581,2026,528,122,0.0037,0,0.000,0
413,Qwen2.5-VL-3B,,105.88,73.02,178.90,0.194,121,2,123,1,Yes,yes,Is there a nature reserve?,4.21,4.26,10.74,55.7,1.07,0.0089,0.5375,0.0087,5581,2026,528,122,0.0037,0,0.000,0
414,Qwen2.5-VL-3B,,117.67,73.03,190.69,0.205,128,2,130,0,Yes,no,Is there a water area on the left of a  road?,4.33,4.42,10.91,55.8,2.18,0.0170,1.0879,0.0167,5581,2026,528,129,0.0039,0,0.000,0
415,Qwen2.5-VL-3B,,116.89,72.90,189.79,0.204,122,2,124,0,No,yes,Are there less forests than roads?,3.95,4.07,10.17,55.6,2.02,0.0166,1.0123,0.0163,5581,2026,528,123,0.0038,0,0.000,0
416,Qwen2.5-VL-3B,,106.65,72.96,179.61,0.194,121,2,123,1,No,no,Is a square road present?,3.64,3.72,9.66,55.3,0.97,0.0080,0.4837,0.0079,5581,2026,528,122,0.0037,0,0.000,0
417,Qwen2.5-VL-3B,,106.16,72.94,179.10,0.194,121,2,123,0,Yes,no,Is a medium road present?,3.90,3.92,10.12,55.6,1.01,0.0084,0.5066,0.0082,5581,2026,528,122,0.0037,0,0.000,0
418,Qwen2.5-VL-3B,,117.11,72.97,190.08,0.205,125,2,127,1,Yes,yes,Is a rectangular farmland present in the image?,4.14,4.22,10.51,55.7,2.10,0.0168,1.0482,0.0165,5581,2026,528,126,0.0038,0,0.000,0
419,Qwen2.5-VL-3B,,116.92,72.96,189.88,0.203,122,2,124,0,1,2,How many medium forests are there?,3.84,3.96,10.05,55.5,2.00,0.0164,0.9992,0.0161,5581,2026,528,123,0.0038,0,0.000,0
420,Qwen2.5-VL-3B,,117.44,73.04,190.48,0.205,124,2,126,0,Yes,no,Are there more farmlands than roads?,3.66,3.80,9.76,55.4,1.94,0.0157,0.9704,0.0154,5581,2026,528,125,0.0038,0,0.000,0
421,Qwen2.5-VL-3B,,117.82,73.06,190.88,0.206,125,2,127,0,1,0,What is the amount of circular farmlands?,3.56,3.72,9.65,55.9,1.92,0.0154,0.9596,0.0151,5581,2026,528,126,0.0038,0,0.000,0
422,Qwen2.5-VL-3B,,134.13,73.05,207.18,0.222,133,2,135,1,No,no,Is the number of farmlands equal to the number of water areas in the image?,3.52,3.68,9.56,55.8,1.90,0.0143,0.9505,0.0141,5581,2026,528,134,0.0041,0,0.000,0
423,Qwen2.5-VL-3B,,117.17,72.97,190.14,0.205,123,2,125,0,1,0,What is the amount of large roads?,3.64,3.84,9.77,55.5,1.94,0.0158,0.9714,0.0155,5581,2026,528,124,0.0038,0,0.000,0
424,Qwen2.5-VL-3B,,106.73,73.05,179.79,0.194,121,2,123,0,No,yes,Is a large forest present?,3.46,3.52,9.48,55.2,0.95,0.0078,0.4748,0.0077,5581,2026,528,122,0.0037,0,0.000,0
425,Qwen2.5-VL-3B,,117.21,72.99,190.20,0.205,123,2,125,1,No,no,Are there more water areas than forests?,3.86,4.03,10.08,55.6,2.01,0.0163,1.0052,0.0161,5581,2026,528,124,0.0038,0,0.000,0
426,Qwen2.5-VL-3B,,117.49,73.02,190.51,0.205,124,2,126,0,1,0,What is the number of medium water areas?,3.70,3.84,9.87,55.6,1.96,0.0158,0.9803,0.0156,5581,2026,528,125,0.0038,0,0.000,0
427,Qwen2.5-VL-3B,,106.77,73.02,179.79,0.194,121,2,123,1,Yes,yes,Is there a orchard?,3.52,3.60,9.50,55.1,0.95,0.0079,0.4758,0.0077,5581,2026,528,122,0.0037,0,0.000,0
428,Qwen2.5-VL-3B,,117.45,72.98,190.44,0.205,124,2,126,0,Yes,no,Are there less roads than rectangular grass areas?,3.88,4.03,10.14,55.8,2.02,0.0163,1.0121,0.0161,5581,2026,528,125,0.0038,0,0.000,0
429,Qwen2.5-VL-3B,,117.20,72.99,190.18,0.205,123,2,125,0,1,2,What is the number of nature reserves?,3.72,3.88,9.89,55.5,1.97,0.0160,0.9833,0.0157,5581,2026,528,124,0.0038,0,0.000,0
430,Qwen2.5-VL-3B,,116.87,73.00,189.87,0.204,122,2,124,0,Yes,no,Is a square farmland present?,3.62,3.80,9.66,55.4,1.92,0.0157,0.9585,0.0155,5581,2026,528,123,0.0038,0,0.000,0
431,Qwen2.5-VL-3B,,117.14,72.99,190.13,0.205,123,2,125,1,0,0,What is the amount of rectangular roads?,3.56,3.72,9.60,55.9,1.91,0.0155,0.9536,0.0153,5581,2026,528,124,0.0038,0,0.000,0
432,Qwen2.5-VL-3B,,117.16,72.95,190.11,0.205,123,2,125,0,Yes,no,Are there more grass areas than roads?,3.53,3.72,9.54,55.5,1.90,0.0154,0.9475,0.0152,5581,2026,528,124,0.0038,0,0.000,0
433,Qwen2.5-VL-3B,,133.13,73.03,206.16,0.221,132,2,134,0,Yes,no,Are there less roads at the bottom of the  water area than farmlands?,3.53,3.72,9.44,55.4,1.88,0.0142,0.9386,0.0140,5581,2026,528,133,0.0041,0,0.000,0
434,Qwen2.5-VL-3B,,106.76,72.97,179.72,0.193,123,2,125,1,Yes,yes,Are there more roads than nature reserves?,3.60,3.68,9.48,55.2,0.95,0.0077,0.4747,0.0076,5581,2026,528,124,0.0038,0,0.000,0
435,Qwen2.5-VL-3B,,116.84,73.00,189.83,0.205,122,2,124,0,Yes,no,Is a small water area present?,3.94,4.11,10.11,55.7,2.02,0.0165,1.0088,0.0163,5581,2026,528,123,0.0038,0,0.000,0
436,Qwen2.5-VL-3B,,117.14,73.00,190.14,0.205,123,2,125,1,No,no,Are there more water areas than roads?,3.76,3.88,9.91,55.7,1.97,0.0160,0.9843,0.0157,5581,2026,528,124,0.0038,0,0.000,0
437,Qwen2.5-VL-3B,,116.93,73.02,189.94,0.204,124,2,126,0,Yes,no,Are there less roads than farmlands?,3.60,3.76,9.72,55.8,1.93,0.0156,0.9664,0.0153,5581,2026,528,125,0.0038,0,0.000,0
438,Qwen2.5-VL-3B,,117.22,73.00,190.22,0.205,126,2,128,1,No,no,Are there less medium grass areas than small water areas?,3.53,3.72,9.63,55.8,1.91,0.0152,0.9565,0.0149,5581,2026,528,127,0.0039,0,0.000,0
439,Qwen2.5-VL-3B,,117.58,73.01,190.59,0.205,126,2,128,0,Yes,no,Are there more small farmlands than water areas?,3.52,3.72,9.58,55.8,1.90,0.0151,0.9516,0.0149,5581,2026,528,127,0.0039,0,0.000,0
440,Qwen2.5-VL-3B,,106.75,73.03,179.78,0.194,121,2,123,0,Yes,no,Is a rectangular road present?,3.44,3.52,9.36,55.1,0.94,0.0077,0.4688,0.0076,5581,2026,528,122,0.0037,0,0.000,0
441,Qwen2.5-VL-3B,,106.39,72.99,179.37,0.194,121,2,123,1,No,no,Is there a circular road?,3.72,3.72,9.86,55.8,0.99,0.0082,0.4937,0.0080,5581,2026,528,122,0.0037,0,0.000,0
442,Qwen2.5-VL-3B,,106.75,73.04,179.79,0.194,122,2,124,0,No,yes,Is a large water area present?,3.94,3.96,10.32,55.5,1.03,0.0085,0.5165,0.0083,5581,2026,528,123,0.0038,0,0.000,0
443,Qwen2.5-VL-3B,,117.09,73.00,190.09,0.205,123,2,125,0,2,0,How many small water areas are there?,4.19,4.26,10.60,55.8,2.12,0.0172,1.0581,0.0169,5581,2026,528,124,0.0038,0,0.000,0
444,Qwen2.5-VL-3B,,116.89,72.97,189.86,0.205,122,2,124,0,Yes,no,Is a rectangular water area present?,3.89,4.03,10.09,55.5,2.00,0.0164,1.0018,0.0162,5581,2026,528,123,0.0038,0,0.000,0
445,Qwen2.5-VL-3B,,117.54,73.04,190.58,0.205,124,2,126,1,Yes,yes,Are there more nature reserves than water areas?,3.70,3.80,9.77,55.5,1.94,0.0157,0.9704,0.0154,5581,2026,528,125,0.0038,0,0.000,0
446,Qwen2.5-VL-3B,,106.40,73.01,179.41,0.194,123,2,125,1,Yes,yes,Are there more roads than small forests?,3.54,3.68,9.48,55.1,0.95,0.0077,0.4748,0.0076,5581,2026,528,124,0.0038,0,0.000,0
447,Qwen2.5-VL-3B,,106.13,72.97,179.10,0.194,124,2,126,0,No,yes,Are there more roads than farmlands?,3.72,3.72,9.86,55.6,0.99,0.0080,0.4936,0.0078,5581,2026,528,125,0.0038,0,0.000,0
448,Qwen2.5-VL-3B,,117.17,72.99,190.16,0.205,123,2,125,1,1,1,What is the number of rectangular forests?,4.02,4.15,10.38,55.9,2.07,0.0169,1.0370,0.0166,5581,2026,528,124,0.0038,0,0.000,0
449,Qwen2.5-VL-3B,,118.56,73.08,191.64,0.206,128,2,130,1,No,no,Is the number of water areas equal to the number of roads?,3.82,3.99,10.06,55.9,2.00,0.0156,0.9982,0.0154,5581,2026,528,129,0.0039,0,0.000,0
450,Qwen2.5-VL-3B,,106.66,73.02,179.68,0.194,122,2,124,1,No,no,Is a circular water area present?,3.62,3.80,9.68,55.2,0.97,0.0079,0.4847,0.0078,5581,2026,528,123,0.0038,0,0.000,0
451,Qwen2.5-VL-3B,,117.08,72.98,190.05,0.205,123,2,125,1,Yes,yes,Are there less water areas than roads?,3.86,4.03,10.03,55.7,2.00,0.0163,1.0012,0.0160,5581,2026,528,124,0.0038,0,0.000,0
452,Qwen2.5-VL-3B,,118.28,144.71,262.99,0.278,127,3,130,0,10,0,How many medium farmlands are there in the image?,3.76,3.96,9.88,55.6,1.96,0.0154,0.6529,0.0151,5581,2026,528,130,0.0040,0,0.000,0
453,Qwen2.5-VL-3B,,117.39,72.96,190.35,0.205,124,2,126,0,No,yes,Are there less farmlands than roads?,4.03,4.11,10.36,56.0,2.06,0.0166,1.0312,0.0164,5581,2026,528,125,0.0038,0,0.000,0
454,Qwen2.5-VL-3B,,117.30,73.22,190.51,0.205,125,2,127,1,No,no,Are there more water areas than farmlands?,3.78,4.03,10.01,55.6,1.98,0.0159,0.9912,0.0156,5581,2026,528,126,0.0038,0,0.000,0
455,Qwen2.5-VL-3B,,117.31,73.12,190.43,0.205,123,2,125,0,1,0,How many rectangular water areas are there?,3.62,3.84,9.79,55.5,1.94,0.0158,0.9694,0.0155,5581,2026,528,124,0.0038,0,0.000,0
456,Qwen2.5-VL-3B,,133.09,72.98,206.07,0.221,130,2,132,1,No,no,Is the number of water areas equal to the number of medium nature reserves?,3.53,3.72,9.60,55.6,1.90,0.0146,0.9515,0.0144,5581,2026,528,131,0.0040,0,0.000,0
457,Qwen2.5-VL-3B,,118.30,73.07,191.37,0.206,128,2,130,0,Yes,no,Is there a road on the right of the  water area?,3.66,3.84,9.76,55.7,1.93,0.0151,0.9674,0.0149,5581,2026,528,129,0.0039,0,0.000,0
458,Qwen2.5-VL-3B,,117.17,73.02,190.18,0.205,123,2,125,1,No,no,Are there less roads than water areas?,3.56,3.72,9.60,55.6,1.90,0.0155,0.9515,0.0152,5581,2026,528,124,0.0038,0,0.000,0
459,Qwen2.5-VL-3B,,116.91,73.00,189.92,0.205,122,2,124,0,Yes,no,Is there a small nature reserve?,3.52,3.64,9.58,55.6,1.90,0.0156,0.9486,0.0153,5581,2026,528,123,0.0038,0,0.000,0
460,Qwen2.5-VL-3B,,117.40,73.01,190.41,0.205,124,2,126,0,1,4,What is the amount of large grass areas?,3.52,3.64,9.55,55.6,1.89,0.0153,0.9466,0.0150,5581,2026,528,125,0.0038,0,0.000,0
461,Qwen2.5-VL-3B,,117.24,73.12,190.35,0.205,123,2,125,1,Yes,yes,Are there less water areas than forests?,3.52,3.64,9.51,55.6,1.89,0.0153,0.9426,0.0151,5581,2026,528,124,0.0038,0,0.000,0
462,Qwen2.5-VL-3B,,106.39,72.98,179.38,0.194,122,2,124,1,Yes,yes,Are there more roads than forests?,3.46,3.64,9.44,55.1,0.95,0.0078,0.4728,0.0076,5581,2026,528,123,0.0038,0,0.000,0
463,Qwen2.5-VL-3B,,106.72,72.99,179.70,0.194,124,2,126,0,No,yes,Are there more water areas than medium roads?,3.64,3.68,9.74,55.6,0.98,0.0079,0.4877,0.0077,5581,2026,528,125,0.0038,0,0.000,0
464,Qwen2.5-VL-3B,,116.96,73.19,190.15,0.205,122,2,124,1,0,0,How many square roads are there?,3.98,4.11,10.32,55.7,2.06,0.0169,1.0315,0.0166,5581,2026,528,123,0.0038,0,0.000,0
465,Qwen2.5-VL-3B,,133.10,73.01,206.11,0.221,130,2,132,1,No,no,Is the number of water areas equal to the number of farmlands?,3.84,4.11,9.99,55.7,1.98,0.0152,0.9898,0.0150,5581,2026,528,131,0.0040,0,0.000,0
466,Qwen2.5-VL-3B,,118.25,73.00,191.25,0.206,131,2,133,1,No,no,Is the number of roads equal to the number of water areas in the image?,3.80,3.99,9.92,55.8,1.97,0.0150,0.9834,0.0148,5581,2026,528,132,0.0040,0,0.000,0
467,Qwen2.5-VL-3B,,117.69,73.00,190.69,0.205,125,2,127,0,Yes,no,Are there less roads than circular farmlands?,3.64,3.80,9.68,55.7,1.92,0.0154,0.9596,0.0151,5581,2026,528,126,0.0038,0,0.000,0
468,Qwen2.5-VL-3B,,118.07,72.99,191.06,0.206,126,2,128,1,Yes,yes,Is a water area next to a  road present?,3.56,3.72,9.54,55.6,1.89,0.0150,0.9446,0.0148,5581,2026,528,127,0.0039,0,0.000,0
469,Qwen2.5-VL-3B,,117.47,73.03,190.50,0.205,125,2,127,0,Yes,no,Is there a circular grass area in the image?,3.55,3.68,9.52,55.6,1.89,0.0151,0.9436,0.0149,5581,2026,528,126,0.0038,0,0.000,0
470,Qwen2.5-VL-3B,,118.09,72.96,191.06,0.206,126,2,128,1,Yes,yes,Are there more forests than water areas in the image?,3.53,3.68,9.44,55.6,1.87,0.0149,0.9356,0.0146,5581,2026,528,127,0.0039,0,0.000,0
471,Qwen2.5-VL-3B,,118.12,73.03,191.14,0.206,126,2,128,1,Yes,yes,Is a road next to a  farmland present?,3.55,3.68,9.46,55.4,1.87,0.0149,0.9367,0.0146,5581,2026,528,127,0.0039,0,0.000,0
472,Qwen2.5-VL-3B,,117.21,72.94,190.15,0.205,123,2,125,0,1,0,How many square water areas are there?,3.53,3.68,9.51,55.5,1.89,0.0153,0.9426,0.0151,5581,2026,528,124,0.0038,0,0.000,0
473,Qwen2.5-VL-3B,,116.89,72.92,189.81,0.204,122,2,124,1,Yes,yes,Is a large grass area present?,3.52,3.68,9.52,55.4,1.89,0.0155,0.9436,0.0152,5581,2026,528,123,0.0038,0,0.000,0
474,Qwen2.5-VL-3B,,117.66,73.03,190.69,0.205,125,2,127,1,No,no,Are there less farmlands than water areas?,3.51,3.64,9.52,55.3,1.89,0.0151,0.9436,0.0149,5581,2026,528,126,0.0038,0,0.000,0
475,Qwen2.5-VL-3B,,116.93,73.00,189.93,0.204,122,2,124,0,Yes,no,Is a square orchard present?,3.49,3.64,9.52,55.4,1.89,0.0155,0.9436,0.0152,5581,2026,528,123,0.0038,0,0.000,0
476,Qwen2.5-VL-3B,,117.44,73.03,190.47,0.205,124,2,126,0,Yes,no,Are there more circular roads than water areas?,3.51,3.64,9.46,55.3,1.87,0.0151,0.9367,0.0149,5581,2026,528,125,0.0038,0,0.000,0
477,Qwen2.5-VL-3B,,118.81,73.04,191.85,0.207,129,2,131,1,No,no,Is the number of farmlands equal to the number of roads?,3.53,3.68,9.44,55.5,1.87,0.0145,0.9357,0.0143,5581,2026,528,130,0.0040,0,0.000,0
478,Qwen2.5-VL-3B,,117.39,73.02,190.41,0.205,124,2,126,0,Yes,no,Are there more rectangular nature reserves than forests?,3.53,3.68,9.48,55.3,1.88,0.0152,0.9396,0.0149,5581,2026,528,125,0.0038,0,0.000,0
