Question ID,Model,Model Load Time (s),Prefill Time (ms),Decode Time (ms),Total Compute Time (ms),Latency (s),Input Tokens,Output Tokens,Total Tokens,Correct,Model Response,Ground Truth,Question,Avg GPU+CPU Power (W),Max GPU+CPU Power (W),Avg Board Power (W),Max GPU Temp (C),Total Energy (J),Energy per Input Token (J),Energy per Output Token (J),Energy per Total Token (J),RAM Used (MB),RAM Free (MB),Swap Used (MB),KV Active Tokens,KV Active Ratio,Prompt Cache Entries,Prompt Cache Size (MB),Prompt Cache Limit (MB)
366,Qwen2.5-VL-3B,,106.66,72.91,179.57,0.194,121,2,123,1,No,no,Is there a square road?,3.62,3.72,9.64,55.8,0.97,0.0080,0.4827,0.0078,5566,2041,538,122,0.0037,0,0.000,0
367,Qwen2.5-VL-3B,,117.06,72.86,189.91,0.203,123,2,125,0,0,163,How many small residential buildings are there?,3.97,4.15,10.15,55.9,2.03,0.0165,1.0134,0.0162,5566,2041,538,124,0.0038,0,0.000,0
368,Qwen2.5-VL-3B,,117.30,72.87,190.17,0.205,124,2,126,1,Yes,yes,Are there more residential buildings than water areas?,3.80,3.92,9.92,55.8,1.97,0.0159,0.9854,0.0156,5566,2041,538,125,0.0038,0,0.000,0
369,Qwen2.5-VL-3B,,117.31,72.82,190.13,0.204,124,2,126,0,1,0,What is the number of large commercial buildings?,3.64,3.80,9.75,55.7,1.94,0.0156,0.9684,0.0154,5566,2041,538,125,0.0038,0,0.000,0
370,Qwen2.5-VL-3B,,118.47,72.87,191.35,0.206,128,2,130,1,No,no,Is the number of buildings equal to the number of grass areas?,3.57,3.76,9.62,55.7,1.91,0.0149,0.9555,0.0147,5566,2041,538,129,0.0039,0,0.000,0
371,Qwen2.5-VL-3B,,106.64,72.95,179.60,0.194,122,2,124,1,Yes,yes,Is there a small water area?,3.46,3.56,9.38,55.4,0.94,0.0077,0.4698,0.0076,5566,2041,538,123,0.0038,0,0.000,0
372,Qwen2.5-VL-3B,,117.33,72.76,190.09,0.204,124,2,126,0,0,3,What is the amount of large water areas?,3.84,4.03,10.04,56.1,2.00,0.0161,1.0012,0.0159,5566,2041,538,125,0.0038,0,0.000,0
373,Qwen2.5-VL-3B,,106.06,144.44,250.50,0.265,124,3,127,0,10,1,What is the amount of medium orchards?,3.70,3.84,9.89,55.9,1.96,0.0158,0.6549,0.0155,5566,2041,538,127,0.0039,0,0.000,0
374,Qwen2.5-VL-3B,,132.95,72.86,205.81,0.220,130,2,132,1,No,no,Is the number of commercial buildings equal to the number of square grass areas?,4.08,4.18,10.50,56.0,2.09,0.0161,1.0450,0.0158,5566,2041,538,131,0.0040,0,0.000,0
375,Qwen2.5-VL-3B,,118.21,72.92,191.13,0.205,127,2,129,1,No,no,Are there less residential buildings than water areas in the image?,3.94,4.07,10.15,56.0,2.02,0.0159,1.0107,0.0157,5566,2041,538,128,0.0039,0,0.000,0
376,Qwen2.5-VL-3B,,106.12,72.95,179.07,0.193,125,2,127,1,No,no,Are there less residential buildings than square water areas?,3.64,3.68,9.70,55.5,0.97,0.0078,0.4857,0.0076,5566,2041,538,126,0.0038,0,0.000,0
377,Qwen2.5-VL-3B,,116.89,72.87,189.75,0.204,122,2,124,1,No,no,Is a circular commercial building present?,4.02,4.18,10.21,56.0,2.04,0.0167,1.0192,0.0164,5566,2041,538,123,0.0038,0,0.000,0
378,Qwen2.5-VL-3B,,117.35,73.10,190.45,0.205,124,2,126,0,1,2,What is the amount of rectangular commercial buildings?,3.81,3.99,9.85,55.8,1.96,0.0158,0.9800,0.0156,5566,2041,538,125,0.0038,0,0.000,0
379,Qwen2.5-VL-3B,,116.81,72.82,189.63,0.204,122,2,124,0,Yes,no,Is a square commercial building present?,3.68,3.84,9.68,55.8,1.92,0.0158,0.9625,0.0155,5568,2039,538,123,0.0038,0,0.000,0
380,Qwen2.5-VL-3B,,117.35,72.96,190.32,0.204,124,2,126,0,1,14,What is the amount of small water areas?,3.57,3.80,9.68,55.8,1.93,0.0155,0.9634,0.0153,5568,2039,538,125,0.0038,0,0.000,0
381,Qwen2.5-VL-3B,,116.86,72.91,189.77,0.204,122,2,124,0,No,yes,Are there more buildings than forests?,3.55,3.80,9.60,55.8,1.91,0.0157,0.9565,0.0154,5568,2039,538,123,0.0038,0,0.000,0
382,Qwen2.5-VL-3B,,132.79,72.92,205.71,0.220,130,2,132,1,No,no,Is the number of small water areas equal to the number of commercial buildings?,3.55,3.76,9.51,55.8,1.89,0.0146,0.9466,0.0143,5568,2039,538,131,0.0040,0,0.000,0
383,Qwen2.5-VL-3B,,116.87,72.84,189.71,0.204,122,2,124,0,1,26,How many small forests are there?,3.65,3.92,9.72,55.9,1.94,0.0159,0.9682,0.0156,5568,2039,538,123,0.0038,0,0.000,0
384,Qwen2.5-VL-3B,,118.28,72.91,191.19,0.205,127,2,129,1,No,no,Are there less grass areas than water areas in the image?,3.60,3.84,9.62,55.9,1.92,0.0151,0.9584,0.0149,5568,2039,538,128,0.0039,0,0.000,0
385,Qwen2.5-VL-3B,,116.86,72.92,189.78,0.204,125,2,127,1,No,no,Are there less commercial buildings than circular water areas?,3.56,3.84,9.55,55.9,1.90,0.0152,0.9515,0.0150,5568,2039,538,126,0.0038,0,0.000,0
386,Qwen2.5-VL-3B,,106.38,72.82,179.20,0.193,123,2,125,0,Yes,no,Are there less residential buildings than forests?,3.42,3.44,9.28,55.5,0.93,0.0076,0.4648,0.0074,5568,2039,538,124,0.0038,0,0.000,0
387,Qwen2.5-VL-3B,,132.88,72.85,205.73,0.220,130,2,132,0,1,164,What is the amount of residential buildings on the left of a  road?,3.90,4.11,10.15,55.9,2.03,0.0156,1.0127,0.0153,5568,2039,538,131,0.0040,0,0.000,0
388,Qwen2.5-VL-3B,,118.47,72.86,191.33,0.206,128,2,130,1,Yes,yes,Is a medium water area next to a  farmland present?,3.86,4.07,10.03,55.9,2.00,0.0156,0.9996,0.0154,5568,2039,538,129,0.0039,0,0.000,0
389,Qwen2.5-VL-3B,,117.41,72.85,190.26,0.204,124,2,126,0,No,yes,Are there more residential buildings than grass areas?,3.68,3.92,9.81,55.8,1.96,0.0158,0.9783,0.0155,5568,2039,538,125,0.0038,0,0.000,0
390,Qwen2.5-VL-3B,,105.45,72.82,178.27,0.193,123,2,125,1,No,no,Are there more residential buildings than roads?,3.44,3.48,9.44,55.7,0.95,0.0077,0.4728,0.0076,5568,2039,538,124,0.0038,0,0.000,0
391,Qwen2.5-VL-3B,,117.13,72.88,190.01,0.205,125,2,127,1,Yes,yes,Are there less square commercial buildings than grass areas?,3.90,4.07,10.23,56.0,2.04,0.0163,1.0197,0.0161,5568,2039,538,126,0.0038,0,0.000,0
392,Qwen2.5-VL-3B,,132.90,72.80,205.71,0.220,130,2,132,1,No,no,Is the number of water areas equal to the number of circular commercial buildings?,3.70,3.96,9.80,56.1,1.95,0.0150,0.9773,0.0148,5568,2039,538,131,0.0040,0,0.000,0
393,Qwen2.5-VL-3B,,117.08,72.87,189.96,0.204,123,2,125,1,No,no,Are there more commercial buildings than roads?,3.64,3.68,9.63,55.8,1.93,0.0157,0.9654,0.0154,5568,2039,538,124,0.0038,0,0.000,0
394,Qwen2.5-VL-3B,,118.75,72.94,191.69,0.206,129,2,131,1,No,no,Is the number of commercial buildings equal to the number of grass areas?,3.55,3.60,9.44,55.6,1.90,0.0147,0.9476,0.0145,5568,2039,538,130,0.0040,0,0.000,0
395,Qwen2.5-VL-3B,,117.04,72.90,189.93,0.204,123,2,125,0,1,118,What is the number of rectangular buildings?,3.48,3.52,9.34,55.5,1.87,0.0152,0.9366,0.0150,5568,2039,538,124,0.0038,0,0.000,0
396,Qwen2.5-VL-3B,,117.60,72.85,190.46,0.205,125,2,127,0,No,yes,Are there more residential buildings than circular water areas?,3.47,3.52,9.32,55.5,1.87,0.0150,0.9358,0.0147,5568,2039,538,126,0.0038,0,0.000,0
397,Qwen2.5-VL-3B,,118.49,72.91,191.41,0.206,128,2,130,1,No,no,Is the number of forests equal to the number of water areas?,3.46,3.52,9.40,55.5,1.89,0.0147,0.9435,0.0145,5568,2039,538,129,0.0039,0,0.000,0
398,Qwen2.5-VL-3B,,116.81,72.86,189.67,0.204,122,2,124,0,1,3,How many medium buildings are there?,3.47,3.52,9.32,55.5,1.87,0.0153,0.9356,0.0151,5568,2039,538,123,0.0038,0,0.000,0
399,Qwen2.5-VL-3B,,132.88,72.88,205.75,0.219,130,2,132,1,No,no,Is the number of square roads equal to the number of rectangular water areas?,3.39,3.52,9.21,55.5,1.84,0.0141,0.9197,0.0139,5568,2039,538,131,0.0040,0,0.000,0
400,Qwen2.5-VL-3B,,592.65,144.55,737.20,0.760,124,3,127,1,Rural,rural,Is it a rural or an urban area,4.10,4.66,10.38,56.1,7.25,0.0585,2.4181,0.0571,5568,2039,538,127,0.0039,0,0.000,0
401,Qwen2.5-VL-3B,,106.70,72.73,179.43,0.194,121,2,123,0,1,14,How many roads are there?,4.62,4.82,11.17,56.2,1.12,0.0092,0.5593,0.0091,5568,2039,538,122,0.0037,0,0.000,0
402,Qwen2.5-VL-3B,,106.19,72.81,179.00,0.194,120,2,122,1,Yes,yes,Is there a forest?,4.42,4.50,10.99,56.1,1.10,0.0092,0.5504,0.0090,5568,2039,538,121,0.0037,0,0.000,0
403,Qwen2.5-VL-3B,,106.12,72.92,179.04,0.193,122,2,124,0,Yes,no,Is there a medium water area?,4.40,4.46,10.93,55.9,1.09,0.0090,0.5474,0.0088,5568,2039,538,123,0.0038,0,0.000,0
404,Qwen2.5-VL-3B,,117.00,72.87,189.88,0.204,123,2,125,1,1,1,What is the number of water areas?,4.41,4.46,10.92,55.9,2.18,0.0177,1.0898,0.0174,5568,2039,538,124,0.0038,0,0.000,0
405,Qwen2.5-VL-3B,,106.34,72.83,179.18,0.193,120,2,122,1,Yes,yes,Is a road present?,4.09,4.38,10.32,55.5,1.03,0.0086,0.5166,0.0085,5568,2039,538,121,0.0037,0,0.000,0
406,Qwen2.5-VL-3B,,116.80,72.76,189.55,0.204,122,2,124,1,1,1,How many orchards are there?,4.03,4.15,10.38,55.9,2.07,0.0170,1.0373,0.0167,5568,2039,538,123,0.0038,0,0.000,0
407,Qwen2.5-VL-3B,,117.41,72.88,190.30,0.205,124,2,126,1,Yes,yes,Is a water area present in the image?,3.88,4.15,10.10,55.8,2.00,0.0161,0.9998,0.0159,5568,2039,538,125,0.0038,0,0.000,0
408,Qwen2.5-VL-3B,,118.28,144.44,262.72,0.277,127,3,130,0,10,7,What is the number of farmlands in the image?,3.69,3.92,9.74,55.8,1.93,0.0152,0.6427,0.0148,5568,2039,538,130,0.0040,0,0.000,0
409,Qwen2.5-VL-3B,,106.68,72.84,179.51,0.194,121,2,123,1,Yes,yes,Is there a farmland?,3.99,4.11,10.22,56.2,1.02,0.0085,0.5117,0.0083,5569,2038,538,122,0.0037,0,0.000,0
410,Qwen2.5-VL-3B,,116.76,72.89,189.64,0.204,122,2,124,0,1,5,What is the number of forests?,4.13,4.23,10.43,55.9,2.08,0.0171,1.0422,0.0168,5569,2038,538,123,0.0038,0,0.000,0
411,Qwen2.5-VL-3B,,116.83,144.45,261.27,0.276,122,3,125,0,10,4,How many grass areas are there?,3.90,4.22,10.16,55.8,2.01,0.0165,0.6705,0.0161,5569,2038,538,125,0.0038,0,0.000,0
412,Qwen2.5-VL-3B,,106.67,72.86,179.54,0.194,121,2,123,1,Yes,yes,Is there a grass area?,4.09,4.19,10.48,55.9,1.05,0.0087,0.5246,0.0085,5575,2032,538,122,0.0037,0,0.000,0
413,Qwen2.5-VL-3B,,105.81,72.87,178.68,0.193,121,2,123,1,Yes,yes,Is there a nature reserve?,4.13,4.15,10.56,56.0,1.06,0.0087,0.5286,0.0086,5575,2032,538,122,0.0037,0,0.000,0
414,Qwen2.5-VL-3B,,117.53,72.79,190.32,0.205,128,2,130,0,Yes,no,Is there a water area on the left of a  road?,4.22,4.26,10.80,55.9,2.16,0.0169,1.0819,0.0166,5575,2032,538,129,0.0039,0,0.000,0
415,Qwen2.5-VL-3B,,116.87,72.89,189.76,0.204,122,2,124,0,No,yes,Are there less forests than roads?,4.00,4.42,10.34,56.1,2.05,0.0168,1.0236,0.0165,5575,2032,538,123,0.0038,0,0.000,0
416,Qwen2.5-VL-3B,,106.66,72.88,179.54,0.194,121,2,123,1,No,no,Is a square road present?,3.75,4.07,9.97,55.6,1.00,0.0083,0.4992,0.0081,5575,2032,538,122,0.0037,0,0.000,0
417,Qwen2.5-VL-3B,,106.02,72.89,178.92,0.194,121,2,123,0,Yes,no,Is a medium road present?,3.74,3.80,9.98,56.0,1.00,0.0083,0.4996,0.0081,5575,2032,538,122,0.0037,0,0.000,0
418,Qwen2.5-VL-3B,,117.07,72.89,189.96,0.204,125,2,127,1,Yes,yes,Is a rectangular farmland present in the image?,4.01,4.07,10.50,56.1,2.11,0.0169,1.0535,0.0166,5575,2032,538,126,0.0038,0,0.000,0
419,Qwen2.5-VL-3B,,116.88,72.86,189.74,0.204,122,2,124,0,1,2,How many medium forests are there?,3.93,4.34,10.23,56.2,2.03,0.0166,1.0136,0.0163,5575,2032,538,123,0.0038,0,0.000,0
420,Qwen2.5-VL-3B,,117.31,72.86,190.16,0.204,124,2,126,0,Yes,no,Are there more farmlands than roads?,3.69,4.03,9.89,55.8,1.96,0.0158,0.9789,0.0155,5575,2032,538,125,0.0038,0,0.000,0
421,Qwen2.5-VL-3B,,117.64,72.93,190.57,0.205,125,2,127,0,1,0,What is the amount of circular farmlands?,3.64,3.96,9.65,55.8,1.91,0.0153,0.9551,0.0150,5575,2032,538,126,0.0038,0,0.000,0
422,Qwen2.5-VL-3B,,133.82,72.91,206.73,0.221,133,2,135,1,No,no,Is the number of farmlands equal to the number of water areas in the image?,3.61,3.96,9.56,56.1,1.89,0.0142,0.9462,0.0140,5575,2032,538,134,0.0041,0,0.000,0
423,Qwen2.5-VL-3B,,117.10,72.87,189.97,0.205,123,2,125,0,1,0,What is the amount of large roads?,3.69,3.96,9.65,56.0,1.91,0.0155,0.9561,0.0153,5575,2032,538,124,0.0038,0,0.000,0
424,Qwen2.5-VL-3B,,106.68,72.80,179.48,0.195,121,2,123,0,No,yes,Is a large forest present?,3.66,3.96,9.55,55.6,0.96,0.0079,0.4783,0.0078,5575,2032,538,122,0.0037,0,0.000,0
425,Qwen2.5-VL-3B,,117.08,72.81,189.89,0.205,123,2,125,1,No,no,Are there more water areas than forests?,3.77,3.92,9.80,56.0,1.96,0.0160,0.9823,0.0157,5575,2032,538,124,0.0038,0,0.000,0
426,Qwen2.5-VL-3B,,117.39,72.90,190.29,0.205,124,2,126,0,1,0,What is the number of medium water areas?,3.81,4.19,9.89,56.0,1.96,0.0158,0.9789,0.0155,5575,2032,538,125,0.0038,0,0.000,0
427,Qwen2.5-VL-3B,,106.67,72.83,179.50,0.194,121,2,123,1,Yes,yes,Is there a orchard?,3.68,3.99,9.69,55.9,0.97,0.0080,0.4853,0.0079,5575,2032,538,122,0.0037,0,0.000,0
428,Qwen2.5-VL-3B,,117.36,72.90,190.26,0.205,124,2,126,0,Yes,no,Are there less roads than rectangular grass areas?,3.78,3.92,9.85,55.8,1.98,0.0159,0.9883,0.0157,5575,2032,538,125,0.0038,0,0.000,0
429,Qwen2.5-VL-3B,,117.15,72.85,190.00,0.204,123,2,125,0,1,2,What is the number of nature reserves?,3.57,3.68,9.56,55.8,1.91,0.0155,0.9555,0.0153,5575,2032,538,124,0.0038,0,0.000,0
430,Qwen2.5-VL-3B,,116.80,72.87,189.67,0.203,122,2,124,0,Yes,no,Is a square farmland present?,3.68,4.03,9.73,55.8,1.93,0.0158,0.9627,0.0155,5575,2032,538,123,0.0038,0,0.000,0
431,Qwen2.5-VL-3B,,117.11,72.89,189.99,0.205,123,2,125,1,0,0,What is the amount of rectangular roads?,3.61,3.96,9.65,55.8,1.91,0.0155,0.9561,0.0153,5575,2032,538,124,0.0038,0,0.000,0
432,Qwen2.5-VL-3B,,117.15,72.88,190.03,0.205,123,2,125,0,Yes,no,Are there more grass areas than roads?,3.56,3.88,9.60,55.9,1.90,0.0155,0.9506,0.0152,5575,2032,538,124,0.0038,0,0.000,0
433,Qwen2.5-VL-3B,,132.91,72.86,205.77,0.221,132,2,134,0,Yes,no,Are there less roads at the bottom of the  water area than farmlands?,3.52,3.84,9.56,56.0,1.89,0.0143,0.9465,0.0141,5575,2032,538,133,0.0041,0,0.000,0
434,Qwen2.5-VL-3B,,106.63,72.87,179.50,0.195,123,2,125,1,Yes,yes,Are there more roads than nature reserves?,3.58,3.84,9.66,56.1,0.97,0.0079,0.4837,0.0077,5576,2031,538,124,0.0038,0,0.000,0
435,Qwen2.5-VL-3B,,116.80,72.90,189.70,0.203,122,2,124,0,Yes,no,Is a small water area present?,3.73,3.88,9.96,55.9,2.00,0.0164,0.9993,0.0161,5576,2031,538,123,0.0038,0,0.000,0
436,Qwen2.5-VL-3B,,117.06,72.87,189.93,0.205,123,2,125,1,No,no,Are there more water areas than roads?,3.75,4.11,9.91,55.7,1.96,0.0159,0.9809,0.0157,5576,2031,538,124,0.0038,0,0.000,0
437,Qwen2.5-VL-3B,,116.84,72.91,189.74,0.205,124,2,126,0,Yes,no,Are there less roads than farmlands?,3.64,3.96,9.75,55.7,1.93,0.0156,0.9645,0.0153,5576,2031,538,125,0.0038,0,0.000,0
438,Qwen2.5-VL-3B,,117.20,73.00,190.21,0.205,126,2,128,1,No,no,Are there less medium grass areas than small water areas?,3.57,3.88,9.55,55.7,1.89,0.0150,0.9446,0.0148,5576,2031,538,127,0.0039,0,0.000,0
439,Qwen2.5-VL-3B,,117.37,72.97,190.34,0.205,126,2,128,0,Yes,no,Are there more small farmlands than water areas?,3.57,3.88,9.50,55.9,1.88,0.0149,0.9397,0.0147,5576,2031,538,127,0.0039,0,0.000,0
440,Qwen2.5-VL-3B,,106.67,72.91,179.57,0.194,121,2,123,0,Yes,no,Is a rectangular road present?,3.58,3.88,9.47,55.6,0.95,0.0078,0.4744,0.0077,5575,2032,538,122,0.0037,0,0.000,0
441,Qwen2.5-VL-3B,,106.30,72.92,179.22,0.193,121,2,123,1,No,no,Is there a circular road?,3.62,3.72,9.66,55.9,0.97,0.0080,0.4837,0.0079,5575,2032,538,122,0.0037,0,0.000,0
442,Qwen2.5-VL-3B,,106.71,72.94,179.65,0.194,122,2,124,0,No,yes,Is a large water area present?,3.99,3.99,10.42,55.7,1.04,0.0086,0.5216,0.0084,5576,2031,538,123,0.0038,0,0.000,0
443,Qwen2.5-VL-3B,,117.14,72.84,189.98,0.205,123,2,125,0,2,0,How many small water areas are there?,4.16,4.18,10.64,56.0,2.13,0.0173,1.0651,0.0170,5576,2031,538,124,0.0038,0,0.000,0
444,Qwen2.5-VL-3B,,116.81,72.91,189.72,0.204,122,2,124,0,Yes,no,Is a rectangular water area present?,3.77,3.80,9.99,55.9,2.00,0.0164,1.0002,0.0161,5576,2031,538,123,0.0038,0,0.000,0
445,Qwen2.5-VL-3B,,117.39,72.88,190.27,0.205,124,2,126,1,Yes,yes,Are there more nature reserves than water areas?,3.56,3.64,9.58,55.6,1.92,0.0154,0.9575,0.0152,5576,2031,538,125,0.0038,0,0.000,0
446,Qwen2.5-VL-3B,,106.41,72.94,179.35,0.194,123,2,125,1,Yes,yes,Are there more roads than small forests?,3.41,3.41,9.29,55.1,0.93,0.0076,0.4649,0.0074,5576,2031,538,124,0.0038,0,0.000,0
447,Qwen2.5-VL-3B,,106.18,73.02,179.20,0.194,124,2,126,0,No,yes,Are there more roads than farmlands?,3.84,3.84,10.12,56.0,1.01,0.0082,0.5066,0.0080,5576,2031,538,125,0.0038,0,0.000,0
448,Qwen2.5-VL-3B,,117.28,73.01,190.28,0.205,123,2,125,1,1,1,What is the number of rectangular forests?,4.22,4.38,10.60,56.2,2.12,0.0172,1.0581,0.0169,5575,2032,538,124,0.0038,0,0.000,0
449,Qwen2.5-VL-3B,,118.56,72.96,191.52,0.206,128,2,130,1,No,no,Is the number of water areas equal to the number of roads?,3.88,4.07,10.07,56.1,2.01,0.0157,1.0037,0.0154,5571,2036,538,129,0.0039,0,0.000,0
450,Qwen2.5-VL-3B,,106.72,72.88,179.60,0.195,122,2,124,1,No,no,Is a circular water area present?,3.54,3.56,9.60,55.9,0.96,0.0079,0.4807,0.0078,5571,2036,538,123,0.0038,0,0.000,0
451,Qwen2.5-VL-3B,,117.11,73.00,190.11,0.205,123,2,125,1,Yes,yes,Are there less water areas than roads?,3.98,4.15,10.32,56.2,2.06,0.0167,1.0286,0.0165,5571,2036,538,124,0.0038,0,0.000,0
452,Qwen2.5-VL-3B,,118.28,144.66,262.95,0.277,127,3,130,0,10,0,How many medium farmlands are there in the image?,3.76,3.99,9.93,55.9,1.98,0.0156,0.6592,0.0152,5571,2036,538,130,0.0040,0,0.000,0
453,Qwen2.5-VL-3B,,117.42,72.98,190.41,0.205,124,2,126,0,No,yes,Are there less farmlands than roads?,4.14,4.26,10.51,55.9,2.09,0.0169,1.0472,0.0166,5571,2036,538,125,0.0038,0,0.000,0
454,Qwen2.5-VL-3B,,117.22,72.94,190.16,0.205,125,2,127,1,No,no,Are there more water areas than farmlands?,3.84,4.03,9.95,55.9,1.98,0.0159,0.9918,0.0156,5571,2036,538,126,0.0038,0,0.000,0
455,Qwen2.5-VL-3B,,117.14,72.94,190.08,0.205,123,2,125,0,1,0,How many rectangular water areas are there?,3.68,3.92,9.68,55.9,1.93,0.0157,0.9640,0.0154,5571,2036,538,124,0.0038,0,0.000,0
456,Qwen2.5-VL-3B,,132.96,72.98,205.95,0.221,130,2,132,1,No,no,Is the number of water areas equal to the number of medium nature reserves?,3.61,3.84,9.54,55.9,1.90,0.0146,0.9505,0.0144,5571,2036,538,131,0.0040,0,0.000,0
457,Qwen2.5-VL-3B,,118.30,72.96,191.25,0.206,128,2,130,0,Yes,no,Is there a road on the right of the  water area?,3.72,3.99,9.69,56.1,1.93,0.0151,0.9660,0.0149,5571,2036,538,129,0.0039,0,0.000,0
458,Qwen2.5-VL-3B,,117.20,72.96,190.16,0.205,123,2,125,1,No,no,Are there less roads than water areas?,3.64,3.88,9.60,56.1,1.91,0.0156,0.9565,0.0153,5571,2036,538,124,0.0038,0,0.000,0
459,Qwen2.5-VL-3B,,116.86,72.92,189.79,0.205,122,2,124,0,Yes,no,Is there a small nature reserve?,3.56,3.80,9.59,56.0,1.91,0.0157,0.9555,0.0154,5571,2036,538,123,0.0038,0,0.000,0
460,Qwen2.5-VL-3B,,117.49,72.90,190.40,0.205,124,2,126,0,1,4,What is the amount of large grass areas?,3.55,3.84,9.54,56.1,1.90,0.0153,0.9505,0.0151,5571,2036,538,125,0.0038,0,0.000,0
461,Qwen2.5-VL-3B,,117.14,72.95,190.09,0.205,123,2,125,1,Yes,yes,Are there less water areas than forests?,3.55,3.80,9.51,56.0,1.90,0.0154,0.9475,0.0152,5571,2036,538,124,0.0038,0,0.000,0
462,Qwen2.5-VL-3B,,106.41,72.94,179.35,0.194,122,2,124,1,Yes,yes,Are there more roads than forests?,3.36,3.40,9.28,55.5,0.93,0.0076,0.4648,0.0075,5571,2036,538,123,0.0038,0,0.000,0
463,Qwen2.5-VL-3B,,106.62,72.90,179.52,0.194,124,2,126,0,No,yes,Are there more water areas than medium roads?,3.80,3.84,9.96,56.2,1.00,0.0080,0.4986,0.0079,5571,2036,538,125,0.0038,0,0.000,0
464,Qwen2.5-VL-3B,,116.85,72.92,189.78,0.204,122,2,124,1,0,0,How many square roads are there?,4.10,4.22,10.57,56.1,2.11,0.0173,1.0530,0.0170,5571,2036,538,123,0.0038,0,0.000,0
465,Qwen2.5-VL-3B,,132.89,73.04,205.93,0.221,130,2,132,1,No,no,Is the number of water areas equal to the number of farmlands?,3.80,3.99,10.05,56.0,2.00,0.0154,1.0011,0.0152,5571,2036,538,131,0.0040,0,0.000,0
466,Qwen2.5-VL-3B,,118.31,72.88,191.19,0.206,131,2,133,1,No,no,Is the number of roads equal to the number of water areas in the image?,3.80,4.03,9.99,56.1,1.99,0.0152,0.9967,0.0150,5571,2036,538,132,0.0040,0,0.000,0
467,Qwen2.5-VL-3B,,117.69,72.94,190.63,0.205,125,2,127,0,Yes,no,Are there less roads than circular farmlands?,3.69,3.96,9.73,56.0,1.94,0.0155,0.9700,0.0153,5571,2036,538,126,0.0038,0,0.000,0
468,Qwen2.5-VL-3B,,118.02,72.92,190.94,0.206,126,2,128,1,Yes,yes,Is a water area next to a  road present?,3.61,3.84,9.62,56.0,1.91,0.0152,0.9575,0.0150,5571,2036,538,127,0.0039,0,0.000,0
469,Qwen2.5-VL-3B,,117.34,72.93,190.27,0.205,125,2,127,0,Yes,no,Is there a circular grass area in the image?,3.59,3.88,9.59,55.8,1.91,0.0153,0.9555,0.0150,5571,2036,538,126,0.0038,0,0.000,0
470,Qwen2.5-VL-3B,,117.95,72.96,190.91,0.206,126,2,128,1,Yes,yes,Are there more forests than water areas in the image?,3.57,3.84,9.55,55.9,1.90,0.0151,0.9516,0.0149,5571,2036,538,127,0.0039,0,0.000,0
471,Qwen2.5-VL-3B,,118.03,72.94,190.97,0.206,126,2,128,1,Yes,yes,Is a road next to a  farmland present?,3.55,3.84,9.56,56.3,1.90,0.0151,0.9521,0.0149,5571,2036,538,127,0.0039,0,0.000,0
472,Qwen2.5-VL-3B,,117.12,73.00,190.12,0.205,123,2,125,0,1,0,How many square water areas are there?,3.55,3.84,9.55,56.3,1.90,0.0155,0.9515,0.0152,5571,2036,538,124,0.0038,0,0.000,0
473,Qwen2.5-VL-3B,,116.85,72.96,189.81,0.204,122,2,124,1,Yes,yes,Is a large grass area present?,3.56,3.84,9.54,56.2,1.90,0.0156,0.9495,0.0153,5571,2036,538,123,0.0038,0,0.000,0
474,Qwen2.5-VL-3B,,117.63,72.88,190.51,0.205,125,2,127,1,No,no,Are there less farmlands than water areas?,3.55,3.84,9.56,55.9,1.91,0.0152,0.9525,0.0150,5571,2036,538,126,0.0038,0,0.000,0
475,Qwen2.5-VL-3B,,116.92,72.92,189.84,0.205,122,2,124,0,Yes,no,Is a square orchard present?,3.55,3.80,9.58,55.9,1.91,0.0156,0.9535,0.0154,5571,2036,538,123,0.0038,0,0.000,0
476,Qwen2.5-VL-3B,,117.40,72.86,190.25,0.205,124,2,126,0,Yes,no,Are there more circular roads than water areas?,3.53,3.80,9.62,55.9,1.91,0.0154,0.9575,0.0152,5571,2036,538,125,0.0038,0,0.000,0
477,Qwen2.5-VL-3B,,118.82,72.95,191.76,0.207,129,2,131,1,No,no,Is the number of farmlands equal to the number of roads?,3.53,3.80,9.56,55.9,1.91,0.0148,0.9535,0.0146,5571,2036,538,130,0.0040,0,0.000,0
478,Qwen2.5-VL-3B,,117.37,72.96,190.33,0.205,124,2,126,0,Yes,no,Are there more rectangular nature reserves than forests?,3.53,3.80,9.54,55.9,1.90,0.0153,0.9495,0.0151,5571,2036,538,125,0.0038,0,0.000,0
479,Qwen2.5-VL-3B,,116.89,72.96,189.85,0.205,122,2,124,0,Yes,no,Is there a square grass area?,3.55,3.84,9.54,56.0,1.90,0.0156,0.9505,0.0153,5571,2036,538,123,0.0038,0,0.000,0
480,Qwen2.5-VL-3B,,117.15,72.94,190.09,0.204,123,2,125,0,1,0,What is the amount of small forests?,3.55,3.80,9.51,56.1,1.90,0.0154,0.9476,0.0152,5571,2036,538,124,0.0038,0,0.000,0
481,Qwen2.5-VL-3B,,118.91,73.01,191.92,0.207,129,2,131,1,No,no,Is the number of rectangular orchards equal to the number of roads?,3.53,3.80,9.54,56.0,1.90,0.0147,0.9496,0.0145,5571,2036,538,130,0.0040,0,0.000,0
